Research ID,unused,Subgroup icon,Major tech,Main icon,IMD,IMD2,MsgName,StructName,CompName,CompType,ResearchPoints,keyTopic,unused,unused,unused,unused,unused,unused,0
R-Sys-Engineering03,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,3762,1,2,1,0,0,0,0,0
R-Sys-Engineering04,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,4127,1,2,1,0,0,0,0,0
R-Sys-Engineering05,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,4529,1,2,1,0,0,0,0,0
R-Sys-Engineering06,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,4969,1,2,1,0,0,0,0,0
R-Sys-Engineering07,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,5451,1,2,1,0,0,0,0,0
R-Sys-Engineering08,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,5981,1,2,1,0,0,0,0,0
R-Sys-Engineering09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,6562,1,2,1,0,0,0,0,0
R-Sys-Engineering10,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,7200,1,2,1,0,0,0,0,0
R-Sys-Spade1Mk1,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade1Mk1,CONSTRUCT,2083,1,1,0,0,0,0,0,0
R-Sys-Spade1Hvy,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade1Hvy,CONSTRUCT,2083,1,1,0,0,0,0,0,0
R-Sys-Spade2Mk1,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade2Mk1,CONSTRUCT,2752,1,1,0,0,0,0,0,0
R-Sys-Spade2Hvy,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade2Hvy,CONSTRUCT,2752,1,1,0,0,0,0,0,0
R-Sys-Spade3Mk1,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade3Mk1,CONSTRUCT,3634,1,1,0,0,0,0,0,0
R-Sys-Spade3Hvy,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade3Hvy,CONSTRUCT,3634,1,1,0,0,0,0,0,0
R-Sys-Spade4Mk1,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade4Mk1,CONSTRUCT,4800,1,1,0,0,0,0,0,0
R-Sys-Spade4Hvy,Level One,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Spade4Hvy,CONSTRUCT,4800,1,1,0,0,0,0,0,0
R-Sys-MobileRepairTurret01,Level All,0,0,IMAGE_RES_GRPREP,0,0,0,0,LightRepair1,REPAIR,2083,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurretHvy,Level Two,0,0,IMAGE_RES_GRPREP,0,0,0,0,HeavyRepair,REPAIR,2083,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurret02,Level All,0,0,IMAGE_RES_GRPREP,0,0,0,0,LightRepair2,REPAIR,2752,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurretHvy2,Level Two,0,0,IMAGE_RES_GRPREP,0,0,0,0,HeavyRepair2,REPAIR,2752,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurret03,Level All,0,0,IMAGE_RES_GRPREP,0,0,0,0,LightRepair3,REPAIR,3634,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurretHvy3,Level Two,0,0,IMAGE_RES_GRPREP,0,0,0,0,HeavyRepair3,REPAIR,3634,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurret04,Level All,0,0,IMAGE_RES_GRPREP,0,0,0,0,LightRepair4,REPAIR,4800,0,1,0,0,0,0,0,0
R-Sys-MobileRepairTurretHvy4,Level Two,0,0,IMAGE_RES_GRPREP,0,0,0,0,HeavyRepair4,REPAIR,4800,0,1,0,0,0,0,0,0
R-Sys-Resistance-Circuits,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,0,2083,1,3,1,0,0,0,0,0
R-Sys-Resistance-Upgrade01,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,0,2752,1,3,1,0,0,0,0,0
R-Sys-Resistance-Upgrade02,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,0,3634,1,3,1,0,0,0,0,0
R-Sys-Resistance-Upgrade03,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,0,4800,1,3,1,0,0,0,0,0
R-Sys-Sensor-Upgrade01,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,GNLSNSR1.PIE,0,0,0,0,0,8255,1,2,1,0,0,0,0,0
R-Sys-Sensor-Upgrade02,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,GNLSNSR1.PIE,0,0,0,0,BODY,10903,1,2,1,0,0,0,0,0
R-Sys-Sensor-Upgrade03,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,GNLSNSR1.PIE,0,0,0,0,BODY,14400,1,2,1,0,0,0,0,0
R-Sys-Sensor-Tower01,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-SensoTower01,0,0,1,0,1,0,0,0,1,0,0
R-Sys-Sensor-Tower02,Level Two,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-SensoTower02,0,0,1,1,2,0,0,1,1,0,0
R-Sys-Sensor-Turret01,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,SensorTurret1Mk1,SENSOR,3125,0,0,0,0,0,0,0,0
R-Sys-Sensor-TurretHvy,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,SensorTower2Mk1,SENSOR,4688,0,0,0,0,0,0,0,0
R-Sys-RadarDetector01,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,RadarDetector,SENSOR,4127,0,1,0,0,0,1,0,0
R-Sys-RadarDetectorHvy,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,RadarDetectorHvy,SENSOR,6191,0,1,0,0,0,1,0,0
R-Sys-RadarDetectorTower1,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-RadarDetector01,0,BODY,1,0,1,0,0,0,1,0,0
R-Sys-RadarDetectorTower2,Level All,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-RadarDetector02,0,BODY,1,0,1,0,0,0,1,0,0
R-Sys-CBSensor-Turret01,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sys-CBTurret01,SENSOR,5451,0,1,0,0,0,0,0,0
R-Sys-CBSensor-TurretHvy,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sys-CBTower01,SENSOR,8177,0,1,0,0,0,0,0,0
R-Sys-CBSensor-Tower01,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-CB-Tower01,0,BODY,1,0,2,0,0,0,1,0,0
R-Sys-CBSensor-Tower02,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-CB-Tower02,0,BODY,1,0,2,0,0,0,1,0,0
R-Sys-VTOLStrike-Turret01,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sys-VstrikeTurret01,SENSOR,1563,0,2,0,0,0,0,0,0
R-Sys-VTOLStrike-TurretHvy,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sys-VTOLRadarTower01,SENSOR,1563,0,2,0,0,0,0,0,0
R-Sys-VTOLStrike-Tower01,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-VTOL-RadarTower01,0,BODY,1,0,2,0,0,0,1,0,0
R-Sys-VTOLStrike-Tower02,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-VTOL-RadarTower02,0,BODY,1,0,2,0,0,0,1,0,0
R-Sys-VTOLCBS-Turret01,Level Two,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sys-VTOLCBTurret01,SENSOR,1563,0,2,0,0,0,0,0,0
R-Sys-VTOLCBS-TurretHvy,Level Two,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sys-VTOLCBTower01,SENSOR,1563,0,2,0,0,0,0,0,0
R-Sys-VTOLCBS-Tower01,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-VTOL-CB-Tower01,0,BODY,1,1,2,0,0,0,1,0,0
R-Sys-VTOLCBS-Tower02,Level Two-Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-VTOL-CB-Tower02,0,BODY,1,1,2,0,0,0,1,0,0
R-Sys-Sensor-WS,Level Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,0,Sensor-WideSpec,SENSOR,10800,1,5,0,0,0,0,0,0
R-Sys-Sensor-WSTower,Level Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,Sys-SensoTowerWS,0,BODY,1,1,1,0,0,0,1,0,0
R-Sys-Sensor-UpLink,Level Three,0,0,IMAGE_RES_SYSTEMTECH,0,0,0,A0Sat-linkCentre,0,BODY,14400,1,3,0,0,0,1,0,0
R-Sys-SpyTurret,Level All,0,0,IMAGE_RES_SYSTEMTECH,icmolql.pie,0,0,0,SpyTurret01,WEAPON,2083,1,3,0,0,0,0,0,0
R-Sys-SpyTurret02,Level All,0,0,IMAGE_RES_SYSTEMTECH,icmolql.pie,0,0,0,SpyTurret01,WEAPON,2752,1,3,0,0,0,0,0,0
R-Sys-SpyTurret03,Level All,0,0,IMAGE_RES_SYSTEMTECH,icmolql.pie,0,0,0,SpyTurret01,WEAPON,3634,1,3,0,0,0,0,0,0
R-Sys-SpyTurretNEXUS,Level All,0,0,IMAGE_RES_SYSTEMTECH,icmolql.pie,0,0,0,SpyTurret01,WEAPON,7200,1,3,0,0,0,0,0,0
R-Vehicle-Armor-Heat01,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,0,2286,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat02,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,0,2508,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat03,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,0,2752,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat04,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,0,3019,0,2,1,0,0,0,0,0
R-Vehicle-Armor-Heat05,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,0,3312,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat06,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,0,3634,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,BODY,3987,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,BODY,4375,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Heat09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrhot.pie,0,0,0,0,BODY,4800,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic01,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,2286,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic02,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,2508,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic03,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,2752,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic04,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,3019,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic05,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,3312,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic06,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,3634,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic07,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,3987,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic08,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,4375,0,1,1,0,0,0,0,0
R-Vehicle-Armor-Kinetic09,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icamrknt.pie,0,0,0,0,0,4800,0,1,1,0,0,0,0,0
R-Vehicle-Body01,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body1REC,BODY,1042,0,1,0,0,0,0,0,0
R-Vehicle-Body02,Level Two,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body2SUP,BODY,4127,1,1,0,0,0,0,0,0
R-Vehicle-Body03,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body3MBT,BODY,5451,1,2,0,0,0,0,0,0
R-Vehicle-Body04,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body4ABT,BODY,1042,1,1,0,0,0,0,0,0
R-Vehicle-Body05,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body5REC,BODY,3429,0,1,0,0,0,0,0,0
R-Vehicle-Body06,Level Two,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body6SUPP,BODY,4529,1,2,0,0,0,0,0,0
R-Vehicle-Body07,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body7ABT,BODY,5981,0,3,0,0,0,0,0,0
R-Vehicle-Body08,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body8MBT,BODY,3429,1,2,0,0,0,0,0,0
R-Vehicle-Body09,Level All,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body9REC,BODY,4969,1,3,0,0,0,0,0,0
R-Vehicle-Body10,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body10MBT,BODY,6562,0,3,0,0,0,0,0,0
R-Vehicle-Body11,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body11ABT,BODY,3762,0,2,0,0,0,0,0,0
R-Vehicle-Body12,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body12SUP,BODY,3762,1,2,0,0,0,0,0,0
R-Vehicle-Body13,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body13SUP,BODY,8667,1,4,0,0,0,0,0,0
R-Vehicle-Body14,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body14SUP,BODY,9510,1,4,0,0,0,0,0,0
R-Vehicle-Body15,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body15LGT,BODY,7200,1,2,0,0,0,0,0,0
R-Vehicle-Body16,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body16MED,BODY,7900,0,3,0,0,0,0,0,0
R-Vehicle-Body17,Level Two,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body17LGT,BODY,4127,1,1,0,0,0,0,0,0
R-Vehicle-Body18,Level Two,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body18MED,BODY,4529,1,2,0,0,0,0,0,0
R-Vehicle-Body19,Level All,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body19HVY,BODY,4969,1,3,0,0,0,0,0,0
R-Vehicle-Body20,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body20LGT,BODY,5451,1,2,0,0,0,0,0,0
R-Vehicle-Body21,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body21MED,BODY,5981,0,3,0,0,0,0,0,0
R-Vehicle-Body22,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body22HVY,BODY,6562,0,3,0,0,0,0,0,0
R-Vehicle-Body23,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body23SUP,BODY,4127,1,4,0,0,0,0,0,0
R-Vehicle-Body24,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body24SUP,BODY,4127,1,4,0,0,0,0,0,0
R-Vehicle-Body25,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body25SUP,BODY,5451,1,4,0,0,0,0,0,0
R-Vehicle-Body26,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body26SUP,BODY,5451,1,4,0,0,0,0,0,0
R-Vehicle-Body27,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body27SUP,BODY,7200,1,4,0,0,0,0,0,0
R-Vehicle-Body28,Level Three,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,Body28SUP,BODY,7200,1,4,0,0,0,0,0,0
R-Vehicle-Engine01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,3125,1,1,1,0,0,0,0,0
R-Vehicle-Engine02,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,3429,1,1,1,0,0,0,0,0
R-Vehicle-Engine03,Level One-Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,3762,1,1,1,0,0,0,0,0
R-Vehicle-Engine04,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,4127,0,2,1,0,0,0,0,0
R-Vehicle-Engine05,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,4529,0,1,1,0,0,0,0,0
R-Vehicle-Engine06,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,4969,0,1,1,0,0,0,0,0
R-Vehicle-Engine07,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,5451,0,3,1,0,0,0,0,0
R-Vehicle-Engine08,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,5981,0,2,1,0,0,0,0,0
R-Vehicle-Engine09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,6562,0,2,1,0,0,0,0,0
R-Vehicle-Engine10,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,iceng.pie,0,0,0,0,0,7200,0,2,1,0,0,0,0,0
R-Vehicle-Metals01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,3429,1,2,1,0,0,0,0,0
R-Vehicle-Metals02,Level One,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,3762,0,1,1,0,0,0,0,0
R-Vehicle-Metals03,Level One-Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,4127,1,1,1,0,0,0,0,0
R-Vehicle-Metals04,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,4529,0,2,1,0,0,0,0,0
R-Vehicle-Metals05,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,4969,0,1,1,0,0,0,0,0
R-Vehicle-Metals06,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,5451,0,1,1,0,0,0,0,0
R-Vehicle-Metals07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,5981,0,2,1,0,0,0,0,0
R-Vehicle-Metals08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,6562,0,1,1,0,0,0,0,0
R-Vehicle-Metals09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DROIDTECH,icmolql.pie,0,0,0,0,0,7200,0,1,1,0,0,0,0,0
R-Vehicle-Prop-Wheels,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,wheeled01,PROPULSION,1042,0,1,0,0,0,0,0,0
R-Vehicle-Prop-Halftracks,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,HalfTrack,PROPULSION,2083,1,1,0,0,0,0,0,0
R-Vehicle-Prop-Tracks,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,tracked01,PROPULSION,4167,1,2,0,0,0,0,0,0
R-Vehicle-Prop-Hover,Level One,0,0,IMAGE_RES_DROIDTECH,0,0,0,0,hover01,PROPULSION,4167,1,2,0,0,0,0,0,0
R-Vehicle-Prop-VTOL,Level All,0,0,IMAGE_RES_DROIDTECH,DPVTOL.PIE,0,0,0,0,BODY,6250,1,3,0,0,0,0,0,0
R-Wpn-Artillery-Accuracy01,Level All,IMAGE_RES_GRPACC,0,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,3429,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy02,Level All,IMAGE_RES_GRPACC,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,3762,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy03,Level All,IMAGE_RES_GRPACC,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,4127,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy04,Level All,IMAGE_RES_GRPACC,0,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer105Mk1,WEAPON,4529,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy05,Level All,IMAGE_RES_GRPACC,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer105Mk1,WEAPON,4969,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy06,Level All,IMAGE_RES_GRPACC,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer105Mk1,WEAPON,5451,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy07,Level All,IMAGE_RES_GRPACC,0,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer150Mk1,WEAPON,5981,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy08,Level All,IMAGE_RES_GRPACC,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer150Mk1,WEAPON,6562,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Accuracy09,Level All,IMAGE_RES_GRPACC,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer150Mk1,WEAPON,7200,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage01,Level All,IMAGE_RES_GRPDAM,0,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,3429,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage02,Level All,IMAGE_RES_GRPDAM,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,3762,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage03,Level All,IMAGE_RES_GRPDAM,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,4127,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage04,Level All,IMAGE_RES_GRPDAM,0,IMAGE_RES_GRPUPG,0,0,0,0,Mortar2Mk1,WEAPON,4529,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage05,Level All,IMAGE_RES_GRPDAM,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar2Mk1,WEAPON,4969,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage06,Level All,IMAGE_RES_GRPDAM,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar2Mk1,WEAPON,5451,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage07,Level All,IMAGE_RES_GRPDAM,0,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer150Mk1,WEAPON,5981,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage08,Level All,IMAGE_RES_GRPDAM,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer150Mk1,WEAPON,6562,0,2,1,0,0,0,0,0
R-Wpn-Artillery-Damage09,Level All,IMAGE_RES_GRPDAM,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer150Mk1,WEAPON,7200,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF01,Level All,IMAGE_RES_GRPROF,0,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,3429,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF02,Level All,IMAGE_RES_GRPROF,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,3762,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF03,Level All,IMAGE_RES_GRPROF,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar1Mk1,WEAPON,4127,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF04,Level All,IMAGE_RES_GRPROF,0,IMAGE_RES_GRPUPG,0,0,0,0,Mortar3ROTARYMk1,WEAPON,4529,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF05,Level All,IMAGE_RES_GRPROF,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar3ROTARYMk1,WEAPON,4969,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF06,Level All,IMAGE_RES_GRPROF,1,IMAGE_RES_GRPUPG,0,0,0,0,Mortar3ROTARYMk1,WEAPON,5451,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF07,Level All,IMAGE_RES_GRPROF,0,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer03-Rot,WEAPON,5981,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF08,Level All,IMAGE_RES_GRPROF,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer03-Rot,WEAPON,6562,0,2,1,0,0,0,0,0
R-Wpn-Artillery-ROF09,Level All,IMAGE_RES_GRPROF,1,IMAGE_RES_GRPUPG,0,0,0,0,Howitzer03-Rot,WEAPON,7200,0,2,1,0,0,0,0,0
